# T_age scale_factor z Ez logMs_prog_obs_gsmf dMsdT_100Myrs_obs_gsmf ngal_obs logMs_prog_deconv_gsmf dMsdT_100Myrs_deconv_gsmf ngal_eval_logMs_prog_deconv_gsmf logMs_0
     12.7995    0.928731   0.0767376     1.03743        8.91638       0.140524      0.0153471        8.91719       0.141484      0.0153353              9
     12.7995    0.928731   0.0767376     1.03743        9.42058       0.448927      0.0094944        9.42261       0.445826     0.00947554            9.5
     12.7995    0.928731   0.0767376     1.03743         9.9423        1.12841     0.00536861        9.94587        1.08317     0.00534446             10
     12.7995    0.928731   0.0767376     1.03743        10.4634        2.29021     0.00232762        10.4689        2.02918      0.0023014           10.5
     12.7995    0.928731   0.0767376     1.03743        10.9622        6.97219    0.000583457        10.9716        5.52313    0.000563746             11
     12.7995    0.928731   0.0767376     1.03743        11.4615        22.9348    5.27485e-05        11.4719         17.329     4.9598e-05           11.5
      12.671    0.920188   0.0867349     1.04261         8.9068         0.1357      0.0153471        8.90757       0.137091       0.015336              9
      12.671    0.920188   0.0867349     1.04261        9.41099       0.439677      0.0094944        9.41312       0.436978     0.00947448            9.5
      12.671    0.920188   0.0867349     1.04261        9.93505         1.1187     0.00536861        9.93897        1.07835     0.00534228             10
      12.671    0.920188   0.0867349     1.04261         10.459        2.26705     0.00232762         10.465        2.02458     0.00229885           10.5
      12.671    0.920188   0.0867349     1.04261         10.958        6.78161    0.000583457        10.9683        5.42861    0.000561735             11
      12.671    0.920188   0.0867349     1.04261        11.4571        22.4148    5.27485e-05        11.4687        17.0385    4.92611e-05           11.5
     12.5432    0.911722    0.096825     1.04791         8.8974        0.13114      0.0153471        8.89808        0.13295      0.0153373              9
     12.5432    0.911722    0.096825     1.04791        9.40144       0.428753      0.0094944        9.40367       0.428552      0.0094737            9.5
     12.5432    0.911722    0.096825     1.04791        9.92778        1.10949     0.00536861        9.93203        1.07404     0.00534029             10
     12.5432    0.911722    0.096825     1.04791        10.4546        2.24734     0.00232762        10.4612        2.02112     0.00229647           10.5
     12.5432    0.911722    0.096825     1.04791        10.9538         6.6014    0.000583457        10.9651        5.33778    0.000559825             11
     12.5432    0.911722    0.096825     1.04791        11.4527         21.913    5.27485e-05        11.4654        16.7595    4.89367e-05           11.5
      12.416    0.903335    0.107009     1.05334        8.88816       0.126843      0.0153471        8.88872       0.129047       0.015339              9
      12.416    0.903335    0.107009     1.05334        9.39196       0.419601      0.0094944        9.39424       0.420473      0.0094732            9.5
      12.416    0.903335    0.107009     1.05334        9.92049        1.10112     0.00536861        9.92503        1.07057     0.00533846             10
      12.416    0.903335    0.107009     1.05334        10.4502        2.22972     0.00232762        10.4573         2.0219     0.00229422           10.5
      12.416    0.903335    0.107009     1.05334        10.9497        6.42728    0.000583457        10.9619        5.25859    0.000558004             11
      12.416    0.903335    0.107009     1.05334        11.4485         21.441    5.27485e-05        11.4623        16.5044    4.86232e-05           11.5
     12.2894    0.895025    0.117287     1.05888        8.87908       0.122812      0.0153471        8.87949         0.1254      0.0153412              9
     12.2894    0.895025    0.117287     1.05888        9.38253       0.410536      0.0094944        9.38483       0.412826     0.00947299            9.5
     12.2894    0.895025    0.117287     1.05888        9.91317        1.09353     0.00536861        9.91799        1.06752     0.00533682             10
     12.2894    0.895025    0.117287     1.05888        10.4459        2.21534     0.00232762        10.4534        2.02367     0.00229212           10.5
     12.2894    0.895025    0.117287     1.05888        10.9458        6.26292    0.000583457        10.9587        5.17679    0.000556285             11
